hvdc_code,shipment_invoice_no,vendor,coe,pol,pod,vessel,hs_code,currency,price
HVDC-ADOPT-HE-0355,,HITACHI,BELGIUM,Antwerp,Khalifa port,APL BARCELONA,27102090,USD,43997.85
HVDC-ADOPT-HE-0356,,HITACHI,Denmark,Billund,Abu Dhabi Airport,QR9250A,84198910,SEK,331436.4
HVDC-ADOPT-HE-0357,,HITACHI,MALAYSIA,Port Klang,Khalifa port,ITAL UNIVERSO,85044090,SEK,26223.05
HVDC-ADOPT-HE-0358,,HITACHI,MALAYSIA,Port Klang,Khalifa port,ITAL UNIVERSO,85044090,SEK,26223.05
HVDC-ADOPT-HE-0359,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC ILARIA,84198910,SEK,757303.4
HVDC-ADOPT-HE-0360,,HITACHI,Denmark,Billund,Abu Dhabi Airport,EY,84198910,SEK,331436.4
HVDC-ADOPT-HE-0361,,HITACHI,Denmark,Billund,Abu Dhabi Airport,EY,84198910,SEK,331436.4
HVDC-ADOPT-HE-0362,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC SIXIN,82041100,SEK,30884.0
HVDC-ADOPT-HE-0363,,HITACHI,Estonia,Talinn,Abu Dhabi Airport,EY9903,85447700,SEK,292688.6
HVDC-ADOPT-HE-0364,,HITACHI,Shanhai,China,Khalifa port,MSC LAUREN,8532 1000,SEK,87690.6
HVDC-ADOPT-HE-0365,,HITACHI,Shanhai,China,Khalifa port,MSC LAUREN,8532 1000,SEK,3507.3
HVDC-ADOPT-HE-0366,,HITACHI,Shanhai,China,Khalifa port,MSC LAUREN,8532 1000,SEK,61232.39
HVDC-ADOPT-HE-0368-1,,HITACHI,CHINA,Shanghai,Abu Dhabi Airport,CES237,85462000,EUR,2151.0
HVDC-ADOPT-HE-0368-2,,HITACHI,China,Shanghai,Abu Dhabi Airport,CES,8546 2000,EUR,2365.38
HVDC-ADOPT-HE-0368-3,,HITACHI,CHINA,Shanghai,Abu Dhabi Airport,CES9912,85321000,EUR,2823.0
HVDC-ADOPT-HE-0368-4,,HITACHI,CHINA,Shanghai,Abu Dhabi Airport,CES237,85462000,EUR,1648.4
HVDC-ADOPT-HE-0368-5,,HITACHI,CHINA,Shanghai,Abu Dhabi Airport,CES9912,85462000,EUR,2430.91
HVDC-ADOPT-HE-0368-6,,HITACHI,CHINA,Shanghai,Abu Dhabi Airport,CES237,85462000,EUR,2219.0
HVDC-ADOPT-HE-0368-7,,HITACHI,China,Shanghai,Abu Dhabi Airport,CES,8546 2000,EUR,3676.0
HVDC-ADOPT-HE-0369,,HITACHI,Austria,Linz,Abu Dhabi Airport,EY,85043300,EUR,9655.4
HVDC-ADOPT-HE-0370,,HITACHI,Austria,Linz,Abu Dhabi Airport,EY,85043300,EUR,9564.4
HVDC-ADOPT-HE-0371,,HITACHI,Austria,Linz,Abu Dhabi Airport,EY,85043300,EUR,9545.6
HVDC-ADOPT-HE-0372,,HITACHI,Austria,Vienna,Abu Dhabi Airport,EY,85369010,EUR,5315.7
HVDC-ADOPT-HE-0373,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY,85352900,SEK,76923.0
HVDC-ADOPT-HE-0374,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC SIXIN,84198910,SEK,165718.2
HVDC-ADOPT-HE-0375,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY,85352900,SEK,29295.0
HVDC-ADOPT-HE-0376,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC SIXIN,84198910,SEK,82859.1
HVDC-ADOPT-HE-0377,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC SIXIN,84198910,SEK,124288.7
HVDC-ADOPT-HE-0378,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85354000,SEK,252112.5
HVDC-ADOPT-HE-0379,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85354000,SEK,252112.5
HVDC-ADOPT-HE-0380,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC GIUSY,85354000,SEK,173565.0
HVDC-ADOPT-HE-0381,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC GIUSY,85354000,SEK,173565.0
HVDC-ADOPT-HE-0382,,HITACHI,India,Ennore,Khalifa port,MSC MONICA III,85371098,SEK,546215.0
HVDC-ADOPT-HE-0383,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85392900,SEK,707450.0
HVDC-ADOPT-HE-0384,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,707450.0
HVDC-ADOPT-HE-0385-1,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,621426.3
HVDC-ADOPT-HE-0385-2,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC GIUSY,85352900,SEK,621426.3
HVDC-ADOPT-HE-0386,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,621426.3
HVDC-ADOPT-HE-0387-1,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0387-2,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0388,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0389,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0390,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0391,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0392,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85352900,SEK,649050.0
HVDC-ADOPT-HE-0393,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85353090,SEK,521175.0
HVDC-ADOPT-HE-0394,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,85353090,SEK,521175.0
HVDC-ADOPT-HE-0395,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8536 9010,EUR,13759.0
HVDC-ADOPT-HE-0396,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8536 9010,EUR,13215.4
HVDC-ADOPT-HE-0397,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8536 9010,EUR,13711.25
HVDC-ADOPT-HE-0398,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY,8535 4000,SEK,228772.0
HVDC-ADOPT-HE-0399,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY,8535 4000,SEK,228772.0
HVDC-ADOPT-HE-0400,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC GIUSY,73269098,SEK,331583.0
HVDC-ADOPT-HE-0401,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,7326 9098,SEK,405724.8
HVDC-ADOPT-HE-0402,,HITACHI,SWEDEN,Copenhagen,Abu Dhabi Airport,EY178,85354000,SEK,189850.5
HVDC-ADOPT-HE-0403,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,8535 4000,SEK,252112.5
HVDC-ADOPT-HE-0404,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,8535 4000,SEK,252112.5
HVDC-ADOPT-HE-0405,,HITACHI,SWEDEN,Copenhagen,Abu Dhabi Airport,EY178,85354000,SEK,379701.0
HVDC-ADOPT-HE-0406,,HITACHI,SWEDEN,Copenhagen,Abu Dhabi Airport,EY178,85354000,SEK,173565.0
HVDC-ADOPT-HE-0407,,HITACHI,SWEDEN,Copenhagen,Abu Dhabi Airport,EY178,85354000,SEK,173565.0
HVDC-ADOPT-HE-0408,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,8504 9017,SEK,439500.0
HVDC-ADOPT-HE-0409,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY918,8535 4000,SEK,1330310.0
HVDC-ADOPT-HE-0410,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY918,8535 4000,SEK,1330310.0
HVDC-ADOPT-HE-0411,,HITACHI,SWEDEN,Copenhagen,Abu Dhabi Airport,EY178,85352900,SEK,707450.0
HVDC-ADOPT-HE-0412,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY918,85321000,SEK,41325.7
HVDC-ADOPT-HE-0413,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8544 7700,SEK,377136.0
HVDC-ADOPT-HE-0414,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8544 7700,SEK,125712.0
HVDC-ADOPT-HE-0415,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY918,85321000,SEK,24826.3
HVDC-ADOPT-HE-0417,,HITACHI,Austria,Linz,Abu Dhabi Airport,EY0511,8536 9010,EUR,3511.8
HVDC-ADOPT-HE-0418,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY914,8532 1000,SEK,456617.3
HVDC-ADOPT-HE-0419,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY914,8532 1000,SEK,78300.0
HVDC-ADOPT-HE-0420,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8533 1000,EUR,23272.2
HVDC-ADOPT-HE-0421,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY914,8532 1000,SEK,456665.1
HVDC-ADOPT-HE-0422,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY914,8532 1000,SEK,78300.0
HVDC-ADOPT-HE-0423,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8533 1000,EUR,23875.43
HVDC-ADOPT-HE-0424,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8533 1000,EUR,24505.43
HVDC-ADOPT-HE-0429,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8504 9090,EUR,633.7845
HVDC-ADOPT-HE-0430,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8301 4090,EUR,58923.91
HVDC-ADOPT-HE-0431,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC VERONA,8419 8910,SEK,331436.4
HVDC-ADOPT-HE-0433,,HITACHI,CHINA,Shanghai,Abu Dhabi Airport,EY9912,85462000,SEK,2336.04
HVDC-ADOPT-HE-0434,,HITACHI,CHINA,Shanghai,Khalifa port,MSC EVA,8546 2000,EUR,2715.84
HVDC-ADOPT-HE-0435,,HITACHI,CHINA,Shanghai,Khalifa port,MSC EVA,8546 2000,EUR,2995.65
HVDC-ADOPT-HE-0436,,HITACHI,BELGIUM,Antwerp,Khalifa port,GERHARD SCHULTE,2710 2090,USD,41774.62
HVDC-ADOPT-HE-0438,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC MELATILDE,8535 4000,SEK,1071797.0
HVDC-ADOPT-HE-0439,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC MELATILDE,8535 4000,SEK,1071797.0
HVDC-ADOPT-HE-0440,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC MELATILDE,8535 4000,SEK,446513.0
HVDC-ADOPT-HE-0441,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC MELATILDE,8535 4000,SEK,446513.0
HVDC-ADOPT-HE-0442,,HITACHI,Turkey,Izmit,Khalifa port,Delphis Bothnia,8537 1010,AED,81455.41
HVDC-ADOPT-HE-0443,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,27738.78
HVDC-ADOPT-HE-0444,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,38314.7
HVDC-ADOPT-HE-0445,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,73588.38
HVDC-ADOPT-HE-0446,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,23706.95
HVDC-ADOPT-HE-0447,,HITACHI,France,Charles De Gaulle,Abu Dhabi Airport,EY9687,8535 4000,SEK,1186242.0
HVDC-ADOPT-HE-0448,,HITACHI,France,Charles De Gaulle,Abu Dhabi Airport,EY9687,8535 4000,SEK,1186242.0
HVDC-ADOPT-HE-0449,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY918,8533 2900,EUR,21701.77
HVDC-ADOPT-HE-0450,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC Cristina,8533 2900,EUR,21701.77
HVDC-ADOPT-HE-0453,,HITACHI,BELGIUM,Brussels,Abu Dhabi Airport,EY058,8536 9010,EUR,3836.61
HVDC-ADOPT-HE-0454,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC MELATILDE,4016 9300,SEK,433859.0
HVDC-ADOPT-HE-0455,,HITACHI,Slovenia,Koper,Khalifa port,CMA CGM TITAN,8537 1010,USD,58208.34
HVDC-ADOPT-HE-0456,,HITACHI,Slovenia,Koper,Khalifa port,CMA CGM Centaurus,85371010,USD,58208.34
HVDC-ADOPT-HE-0457,,HITACHI,Slovenia,Koper,Khalifa port,CMA CGM Centaurus,85371010,USD,58208.34
HVDC-ADOPT-HE-0458,,HITACHI,Slovenia,Koper,Khalifa port,CMA CGM Centaurus,85371010,USD,58208.34
HVDC-ADOPT-HE-0459,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC Cristina,8533 2900,EUR,22100.88
HVDC-ADOPT-HE-0460,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC Cristina,8533 2900,EUR,22100.88
HVDC-ADOPT-HE-0461,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,32141010,SEK,12946.6
HVDC-ADOPT-HE-0462,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,17477.91
HVDC-ADOPT-HE-0463,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,22575.72
HVDC-ADOPT-HE-0464,,HITACHI,CHINA,Shanghai,Khalifa port,MSC Marie Leslie,8546 2000,EUR,2158.65
HVDC-ADOPT-HE-0465,,HITACHI,CHINA,Shanghai,Khalifa port,MSC Marie Leslie,8546 2000,EUR,3956.538
HVDC-ADOPT-HE-0466,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC MARA,8504 3300,EUR,13941.45
HVDC-ADOPT-HE-0467,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC MARA,8504 3300,EUR,13805.1
HVDC-ADOPT-HE-0468,,HITACHI,BELGIUM,Antwerp,Khalifa port,MSC MARA,8504 3300,EUR,13838.85
HVDC-ADOPT-HE-0469,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,73181595,SEK,135501.0
HVDC-ADOPT-HE-0470,,HITACHI,CHINA,Shanghai,Khalifa port,MSC Marie Leslie,8546 2000,EUR,4181.76
HVDC-ADOPT-HE-0471,,HITACHI,BELGIUM,Antwerp,Khalifa port,COSCO GLORY,2710 2090,USD,43647.55
HVDC-ADOPT-HE-0472,,HITACHI,BELGIUM,Antwerp,Khalifa port,COSCO GLORY,2710 2090,USD,42222.49
HVDC-ADOPT-HE-0473,,HITACHI,BELGIUM,Antwerp,Khalifa port,COSCO GLORY,2710 2090,USD,42059.63
HVDC-ADOPT-HE-0477-1,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY918,7326 9098,SEK,405882.0
HVDC-ADOPT-HE-0477-2,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY914,7610 9090,SEK,405882.0
HVDC-ADOPT-HE-0480,,HITACHI,Austria,Linz,Abu Dhabi Airport,EY0154,8536 9010,EUR,9530.852
HVDC-ADOPT-HE-0482,,HITACHI,SWEDEN,Gothenburg,Khalifa port,MSC MELATILDE,8535 9000,SEK,194868.7
HVDC-ADOPT-HE-0487,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY9858,8419 8910,SEK,331436.4
HVDC-ADOPT-HE-0488,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY914,8535 9000,SEK,405924.5
HVDC-ADOPT-HE-0493,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY178,4016 9300,EUR,5503.98
HVDC-ADOPT-HE-0495,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY,8535 4000,SEK,238177.1
HVDC-ADOPT-HE-0496,,HITACHI,Denmark,Copenhagen,Abu Dhabi Airport,EY,8535 4000,SEK,263609.4
HVDC-ADOPT-HE-0497,,HITACHI,NETHERLANDS,Amsterdam,Abu Dhabi Airport,EY419,8536 9010,EUR,4755.578
HVDC-ADOPT-HE-LOC-0001,,HITACHI,,,,,,,
HVDC-ADOPT-HE-LOC-0004,,HITACHI,,,,,,,
HVDC-ADOPT-HE-LOC-0007,,HITACHI,,,,,,,
HVDC-ADOPT-HE-LOC-0008,,HITACHI,,,,,,,
HVDC-ADOPT-SIM-0001,,SIMENSE,BELGIUM,Antwerp,Khalifa port,Eugen Maersk,8544 4999,EUR,235427.4
HVDC-ADOPT-SIM-0002,,SIMENSE,Germany,Hamburg,Khalifa port,HORSBURGH Maersk,8535 4000,EUR,11775.0
HVDC-ADOPT-SIM-0003,,SIMENSE,UAE,Vendor Shop,MOSB,Land Transport,,,
HVDC-ADOPT-SIM-0004,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0005,,SIMENSE,Germany,Hamburg,Khalifa port,MAERSK HOUSTON,8537 2099,USD,56056.78
HVDC-ADOPT-SIM-0005-2A,,SIMENSE,Germany,Hamburg,Khalifa port,EVELYN MAERSK,8537 2099,USD,287744.2
HVDC-ADOPT-SIM-0005-2B,,SIMENSE,Germany,Hamburg,Khalifa port,EVELYN MAERSK,8537 2099,USD,178156.0
HVDC-ADOPT-SIM-0006,,SIMENSE,Germany,Hamburg,Khalifa port,MAERSK HOUSTON,2812 9000,USD,196794.7
HVDC-ADOPT-SIM-0007,,SIMENSE,UAE,Vendor Shop,MIR,Land Transport,,,
HVDC-ADOPT-SIM-0008,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0009-1A,,SIMENSE,Germany,Hamburg,Khalifa port,ANE MAERSK,8535 2900,USD,63715.85
HVDC-ADOPT-SIM-0009-1B,,SIMENSE,Germany,Hamburg,Khalifa port,ANE MAERSK,8535 2900,USD,44602.67
HVDC-ADOPT-SIM-0009-2A,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Herrera,8535 2900,USD,58748.28
HVDC-ADOPT-SIM-0009-2B,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Herrera,8535 2900,USD,40625.65
HVDC-ADOPT-SIM-0010,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Herrera,3208 2090,USD,324.26
HVDC-ADOPT-SIM-0011,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0012,,SIMENSE,Germany,Hamburg,Khalifa port,Edith Maersk,2537 2099,USD,64776.58
HVDC-ADOPT-SIM-0013,,SIMENSE,Germany,Hamburg,Khalifa port,Eugen Maersk,2812 9000,USD,187593.6
HVDC-ADOPT-SIM-0014,,SIMENSE,United Kingdom,Southampton,Khalifa port,CMA CGM TITAN,,GBP,4147.258
HVDC-ADOPT-SIM-0015,,SIMENSE,Germany,Hamburg,Khalifa port,Edith Maersk,3208 2090,USD,122.9
HVDC-ADOPT-SIM-0016,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Herrera,8535 2900,USD,203163.6
HVDC-ADOPT-SIM-0017,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,2537 2099,USD,20538.77
HVDC-ADOPT-SIM-0018,,SIMENSE,United Kingdom,Nottingham,Khalifa port,Seaspan Amazon,,GBP,6331.948
HVDC-ADOPT-SIM-0019,,SIMENSE,Germany,Hamburg,Khalifa port,Elly Maersk,8537 2099,USD,67616.15
HVDC-ADOPT-SIM-0020,,SIMENSE,Germany,Hamburg,Khalifa port,Elly Maersk,8537 2099,USD,60734.48
HVDC-ADOPT-SIM-0021,,SIMENSE,Germany,Hamburg,Khalifa port,MSC Giusy,2812 9000,USD,78609.9
HVDC-ADOPT-SIM-0022,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0023,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0024,,SIMENSE,Germany,Hamburg,Khalifa port,Estelle Maersk,3824 9996,USD,236.08
HVDC-ADOPT-SIM-0025,,SIMENSE,Germany,Hamburg,Khalifa port,MSC Giusy,8537 2099,USD,148408.8
HVDC-ADOPT-SIM-0026,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0027,,SIMENSE,Germany,Hamburg,Khalifa port,ALETTE MAERSK,3208 2090,USD,54.08
HVDC-ADOPT-SIM-0028,,SIMENSE,Germany,Hamburg,Khalifa port,Alexandra Maersk,8538 9099,USD,68914.78
HVDC-ADOPT-SIM-0029,,SIMENSE,BELGIUM,Antwerp,Khalifa port,CSL Neptune,8544 4991,EUR,5717.475
HVDC-ADOPT-SIM-0030,,SIMENSE,Germany,Frankfurt,Abu Dhabi Airport,EY916,8537 1098,USD,42255.0
HVDC-ADOPT-SIM-0031,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0032,,SIMENSE,Germany,Hamburg,Khalifa port,MAERSK HOUSTON,8538 9099,USD,33639.27
HVDC-ADOPT-SIM-0033,,SIMENSE,Germany,Hamburg,Khalifa port,MAERSK HOUSTON,3208 2090,USD,69.78
HVDC-ADOPT-SIM-0034,,SIMENSE,BELGIUM,Antwerp,Khalifa port,CSL Neptune,8544 4991,EUR,3108.12
HVDC-ADOPT-SIM-0035,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,8546 9010,USD,69575.55
HVDC-ADOPT-SIM-0036,,SIMENSE,Germany,Hamburg,Khalifa port,Angelica Maersk,8537 2099,USD,298524.4
HVDC-ADOPT-SIM-0037,,SIMENSE,Germany,Hamburg,Khalifa port,Angelica Maersk,8537 2099,USD,133055.2
HVDC-ADOPT-SIM-0038,,SIMENSE,Germany,Hamburg,Khalifa port,Anne Maersk,3208 2090,USD,96.78
HVDC-ADOPT-SIM-0039,,SIMENSE,Germany,Hamburg,Khalifa port,EVELYN MAERSK,8538 9099,USD,37586.07
HVDC-ADOPT-SIM-0040,,SIMENSE,Germany,Hamburg,Khalifa port,ALETTE MAERSK,32082090,USD,41.91
HVDC-ADOPT-SIM-0041,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,3814 0090,USD,146.28
HVDC-ADOPT-SIM-0042,,SIMENSE,Germany,Hamburg,Khalifa port,ESTELLE MAERSK,8537 2099,USD,67611.27
HVDC-ADOPT-SIM-0043,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,8535 9000,USD,30447.96
HVDC-ADOPT-SIM-0044,,SIMENSE,Germany,Hamburg,Khalifa port,GUAYAQUIL EXPRESS,3208 2090,USD,3.52
HVDC-ADOPT-SIM-0045,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,8537 2099,USD,30613.7
HVDC-ADOPT-SIM-0046,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0047,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0048,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,3824 9996,USD,126.0
HVDC-ADOPT-SIM-0049,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,3208 2090,USD,101.51
HVDC-ADOPT-SIM-0050,,SIMENSE,Germany,Hamburg,Khalifa port,Elly Maersk,8537 2099,USD,52565.96
HVDC-ADOPT-SIM-0051,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk Hamburg,3208 2090,USD,56.78
HVDC-ADOPT-SIM-0052,,SIMENSE,Germany,Hamburg,Khalifa port,ESTELLE MAERSK,8504 3121,USD,44634.13
HVDC-ADOPT-SIM-0053,,SIMENSE,Germany,Hamburg,Khalifa port,ESTELLE MAERSK,8538 9099,USD,38998.74
HVDC-ADOPT-SIM-0054,,SIMENSE,Germany,Hamburg,Khalifa port,ANE MAERSK,3208 2090,USD,22.38
HVDC-ADOPT-SIM-0055,,SIMENSE,Germany,Hamburg,Khalifa port,ANE MAERSK,3824 9996,USD,6.52
HVDC-ADOPT-SIM-0056,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk CINCINNATI,8504 3121,USD,34206.35
HVDC-ADOPT-SIM-0057,,SIMENSE,Italy,Malpensa,Abu Dhabi Airport,EK9661,8537 1091,EUR,20672.0
HVDC-ADOPT-SIM-0058,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,8537 1000,,
HVDC-ADOPT-SIM-0059,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0060,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,,,
HVDC-ADOPT-SIM-0061,,SIMENSE,Germany,Hamburg,Khalifa port,Maersk CINCINNATI,8535 4000,USD,176280.8
HVDC-ADOPT-SIM-0062,,SIMENSE,Germany,Hamburg,Khalifa port,ANE MAERSK,8546 9010,USD,139714.0
HVDC-ADOPT-SIM-0064,,SIMENSE,Germany,Hamburg,Khalifa port,ALETTE MAERSK,3208 2090,USD,22.4
HVDC-ADOPT-SIM-0065,,SIMENSE,Germany,Hamburg,Khalifa port,ANE MAERSK,9535 9000,USD,13078.97
HVDC-ADOPT-SIM-0066,,SIMENSE,India,Vishakapatnam,Khalifa port,MSC Sabrina,8507 3080,EUR,1266.25
HVDC-ADOPT-SIM-0067,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,8737 1000,,
HVDC-ADOPT-SIM-0068,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,8737 1000,,
HVDC-ADOPT-SIM-0069,,SIMENSE,UAE,Vendor Shop,SHU,Land Transport,,,
HVDC-ADOPT-SIM-0070,,SIMENSE,UAE,Vendor Shop,MOSB,Land Transport,,,
HVDC-ADOPT-SIM-0071,,SIMENSE,UAE,Vendor Shop,DSV,Land Transport,85371000,,
HVDC-ADOPT-SIM-0072,,SIMENSE,United Kingdom,Belfast,Abu Dhabi Airport,EK9067,9030 3900,USD,67040.0
HVDC-ADOPT-SIM-0073,,SIMENSE,United Kingdom,Belfast,Abu Dhabi Airport,EK9067,9030 3900,USD,62200.0
HVDC-ADOPT-SIM-0076-A,,SIMENSE,SWITZERLAND,Geneve,Abu Dhabi Airport,QR9206,8504 4013,EUR,17793.33
HVDC-ADOPT-SIM-0076-B,,SIMENSE,SWITZERLAND,Geneve,Abu Dhabi Airport,QR9206,8504 4013,EUR,17793.33
HVDC-ADOPT-SIM-0076-C,,SIMENSE,SWITZERLAND,Geneve,Abu Dhabi Airport,QR9206,8504 4013,EUR,23746.67
HVDC-ADOPT-SIM-0076-D,,SIMENSE,SWITZERLAND,Geneve,Abu Dhabi Airport,QR9206,8504 4013,EUR,23746.67
HVDC-ADOPT-SIM-0077,,SIMENSE,UAE,Vendor Shop,MOSB,Land Transport,8536 9010,,
HVDC-ADOPT-SIM-0078,,SIMENSE,UAE,Vendor Shop,SHU,Land Transport,,,
